"id","date","buyer_id","buyer_name","fisher_id","total_price"
"330d09f4-07e8-4859-92a9-591f37a930ea","2021-07-25T06:39:16",431,"siisa","c3013cac006b",4e+06
"158af293-80a8-4ae4-9f78-501af27386b3","2021-07-25T06:39:03",431,"siisa","300b96b58b30",4e+06
"d06a563b-bc13-47d3-bf86-3d8a7a475884","2021-07-25T06:38:47",431,"siisa","eee9f31e4b89",4e+06
"d4ba3e06-b2b2-4605-bff9-0b161ea96647","2021-07-17T13:36:39",431,"siisa","ffabd06b6bdf",2e+05
"6f258e24-07c8-4ee7-975d-05601a46c517","2021-07-17T13:36:05",431,"siisa","c3013cac006b",2e+06
"d8b56649-ac94-485e-91e9-33be63615e8c","2021-07-17T13:35:34",431,"siisa","eee9f31e4b89",2400000
"393e8808-354b-4d48-8d97-3e1f8127dfb5","2021-07-17T13:35:20",431,"siisa","e5a592c16e71",2e+06
"a35e2f80-a513-4d6b-9868-5ceab973040e","2021-07-10T20:26:14",431,"siisa","f7d9f4584cca",128000
"925240f8-5d2f-4aa8-9839-cc1e910535d5","2021-07-10T20:23:12",431,"siisa","f7d9f4584cca",284000
"2342c47b-0acc-4980-9bd1-9f46e78d5454","2021-07-10T20:22:58",431,"siisa","ffabd06b6bdf",208000
"5d65a6b6-5741-40e9-a494-1cea78fd0a32","2021-07-10T20:22:36",431,"siisa","9b1c30d369a1",4e+06
"008718b4-a3f4-483c-9a77-a62c95e5fddc","2021-07-10T20:22:17",431,"siisa","c3013cac006b",4e+06
"48604f38-0d14-4e20-9682-9d6b9490e3a6","2021-07-10T20:21:39",431,"siisa","300b96b58b30",4e+06
"c580055b-cf1c-49de-a545-9be60772703e","2021-07-10T20:21:21",431,"siisa","eee9f31e4b89",4e+06
"b5b73d5d-cd75-4532-9b4f-205f811fcbcf","2021-07-08T22:07:00",431,"siisa","f7d9f4584cca",250000
"7b9d4cfa-910a-4cd2-8805-13fa2acdb852","2021-07-08T22:06:41",431,"siisa","300b96b58b30",3750000
"79f2b2ec-7e23-4f4e-8e5d-7e6f00dd32ac","2021-07-08T22:06:20",431,"siisa","c3013cac006b",4e+06
"0f7e6870-d213-42c0-bd7b-6393564a311c","2021-07-08T22:06:04",431,"siisa","e5a592c16e71",5e+06
"dde3fb3d-f477-4baa-ae36-c04712d48f68","2021-07-07T14:10:05",431,"siisa","5e344c1e40d1",30000
"92805773-90bf-499b-88c1-06d88226d38a","2021-07-07T14:09:45",431,"siisa","ffabd06b6bdf",288000
"01a4dcfa-a7c6-4d33-9f8a-e88ffae6f08a","2021-07-07T14:08:51",431,"siisa","9b1c30d369a1",1600000
"a34febc5-03fc-4677-bf83-f73667168743","2021-07-07T14:08:32",431,"siisa","c3013cac006b",2400000
"138a3459-a390-4820-9069-6025d9b578fb","2021-07-07T14:08:13",431,"siisa","e5a592c16e71",2e+06
"02b41578-7fd0-4896-97de-e9a8d57e9d9d","2021-07-07T14:07:48",431,"siisa","300b96b58b30",2400000
